"s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","s51","s52","s53","s54","s55","s56","s57","s58","s59","s60","s61","s62","s63","s64","s65","s66","s67","s68","s69","s70","s71","s72","s73","s74","s75","s76","s77","s78","s79"
166716.642886898,159537.185197879,153265.073728311,147765.110643558,142925.779765984,138413.844917164,134062.847917822,131557.747280002,129384.965219855,127422.961887568,125660.599919512,124076.693619069,122650.237307573,121467.504810703,121138.695686472,120912.435290361,120704.619937894,120744.499240854,120882.102142573,120982.119234668,121126.649516332,121175.747809312,121173.267831458,121189.157430439,121208.608218092,121152.846950136,121188.58684682,121155.491583079,121129.124227216,121062.740114819,120938.943142979,120736.549025573,120521.152648743,120260.061907625,120135.576724153,120037.064954625,119789.722441538,119605.825070669,119433.241916694,119333.690295792,119260.639260869,119203.740940017,119147.503109812,119142.125467511,119140.697221339,119145.882947099,119155.919880462,119169.320256529,119230.000921738,119302.247509302,119328.218885782,119365.954591727,119402.304866363,119445.09238433,119482.286316623,119547.578052264,119608.878472393,119678.235282217,119810.850060314,119993.615481942,120149.45979992,120304.464267373,120433.651438528,120557.429246471,120656.089550272,120753.666556344,120839.319307716,120901.848151644,120966.146734719,121025.844876464,121081.210362464,121121.919316522,121180.27694271,121214.514762796,121247.716923936,121266.045236523,121304.538800091,121324.873944775,121362.568969746,121378.419788345
166716.642886898,169895.110450165,172843.943959655,175575.352337561,178101.674658668,180435.682222684,182586.776580588,184449.138253056,185014.477636605,185272.390782381,185508.001111928,185718.819840526,185915.262562117,187235.597534309,188552.7817496,189743.734513206,190832.580930604,191288.457828429,191781.083023413,192262.245685915,192656.040772858,193031.294839864,193396.436312399,193718.025743269,193921.219257735,193780.768074209,193355.315061366,193122.371116955,192901.758894836,192655.660588206,192391.904699021,192161.067920175,192756.877126677,193918.053160222,194986.507791723,195880.834469859,196654.438572118,197338.185396931,197976.531255272,198538.448908314,199041.287618346,199512.438207947,199910.86029994,200168.748722967,200402.134650284,200616.635997481,200830.732023939,201107.642230886,201445.436976404,201742.19656348,201905.368342971,201990.568961637,202083.456577425,202155.523661859,202192.528041002,202143.833068325,202088.758284479,202055.777367149,202009.236887904,201967.028453517,201926.912417361,201845.237070204,201791.116208915,201725.462177123,201698.256471599,201655.851298053,201607.396818919,201578.933736193,201539.276358315,201500.203795519,201461.345366275,201439.274609363,201386.007651577,201345.071892151,201306.914742937,201301.76163639,201265.322634632,201252.983401961,201214.61281799,201213.154287235
166716.642886898,162917.689979997,159531.649184076,156507.727345836,153802.377138872,151137.086199886,148377.075094292,146892.264880579,145993.079884026,145255.96776773,144587.193906592,143981.40658946,143430.756333676,142345.341901784,141991.362335597,141754.685921883,141540.455506852,141222.279037298,140758.015196031,140359.755332841,140129.92898858,140044.6203355,139996.060715324,139947.553914803,139918.330764173,139799.456025983,139901.234293951,139988.192533215,140049.158240419,140102.471574915,140151.091846872,140223.828016051,140194.171494881,140261.399008279,140456.826770191,140713.085364694,140929.122323111,141169.049556794,141367.560114429,141581.960044053,141817.826072671,142043.144050601,142401.467945271,142606.086593707,142803.553427084,142986.023193969,143188.914368559,143274.260775803,143331.596342203,143384.650772056,143413.821690276,143440.980815894,143499.916185985,143523.453883024,143488.694089993,143296.472468006,143112.322824915,142978.225609221,142857.598598423,142722.041775733,142604.580792798,142513.163186416,142355.691415351,142170.343108989,142001.634914649,141840.286571868,141689.759914654,141560.596083588,141440.011111284,141320.085534359,141210.965570608,141124.292966005,141025.879248695,140946.487264373,140871.770657952,140818.914533516,140746.324660128,140696.863435625,140630.291572631,140590.14784278
166716.642886898,156226.825116335,147244.656123628,139510.861819974,132818.353667382,127873.588106359,124882.587869783,122293.180459391,120183.760625507,118342.690093606,116689.095787565,115210.011142627,113871.22607115,112670.518656362,111429.511921383,110289.757211669,109265.408153175,108091.96806167,106755.416162048,105112.710801011,103210.24545944,101491.837742938,99940.2931047456,98551.8181248217,97363.6043016133,96486.7647806031,96229.8320170563,96104.7216428461,96072.2384934459,96036.8376854994,96103.0850956145,96229.5920151676,96491.6442011036,96740.8251551945,96961.5281451101,97061.076746479,97083.9411830978,96999.5305313996,96895.3721095951,96882.9352146702,96943.9680329838,96951.3244453856,96856.1925026531,96683.655869887,96521.5909632199,96376.7531820009,96315.2964553369,96459.0761562081,96621.2950071364,96793.2080403446,96942.4913404023,97062.7532785407,97214.4547500445,97396.1333900826,97579.0051574285,97925.4871576249,98289.4493905389,98634.7280529161,98952.4125828772,99196.6552886774,99435.2781478635,99677.85157794,99870.5209870447,100050.524893702,100202.634370158,100360.773851125,100507.310510808,100625.628962749,100739.89152984,100851.39869075,100952.321608633,101017.204447658,101096.948750221,101174.744028451,101235.459983655,101260.029161401,101300.67280034,101329.730803503,101383.543484933,101403.591729629
166716.642886898,159537.185197879,153265.073728311,147765.110643558,142925.779765984,138586.640096069,134648.511623589,131062.987112084,127423.345732971,124098.460428185,121144.25536809,118513.815625342,116166.77668672,114494.721155244,113103.319299637,111847.748494541,110713.466433992,109883.248426374,109154.099388667,108515.171166988,108024.346964756,107594.001243104,107197.948739769,106845.559831207,106575.56907333,106494.431881453,106244.351358378,105654.139276827,104992.250599371,104388.182293134,103855.024075882,103359.276767691,102816.515147271,102287.732531739,101863.404201684,101410.506481692,100964.334900596,100643.062271092,100301.285863204,100077.86880609,99948.3857101014,99821.7839773305,99708.0552185967,99543.5824911043,99388.0001516899,99251.2185146607,99142.6223608589,99045.4552443246,98940.1107760322,98842.5671049604,98715.0851488634,98674.1587958566,98622.0743180777,98548.0139722852,98484.0596678398,98468.3168768467,98466.4704272517,98449.8204878067,98460.1962545356,98480.8870034532,98495.675547841,98514.3399310774,98531.3025363299,98568.9267238599,98585.1691004027,98613.3777085812,98645.6255620483,98659.8037797084,98685.9847277701,98711.2244811837,98731.8991475217,98729.1473705545,98753.1075512495,98767.9779944709,98781.7565812973,98774.3294903942,98788.7387927235,98790.4231529366,98821.6645267824,98825.2654646937
166716.642886898,159537.185197879,153265.073728311,147765.110643558,142925.779765984,138543.118905055,134500.831272496,130837.733593003,127964.242521624,125488.600550342,123274.286949162,121292.662061898,119512.913065526,118045.23035985,116488.88398622,115061.865280761,113776.982335403,112421.172878425,111042.411521157,109841.92531232,108914.873646147,108010.947680817,107158.365036863,106400.377722631,105772.581664777,105334.676740416,105676.284337002,106326.003856559,107053.429023271,107685.815931693,108255.133745944,108656.276891412,109027.036444066,109267.294033047,109531.192399365,109847.119461677,110127.019516659,110354.055693686,110571.444075215,110786.337050905,110944.761106035,111095.912159561,111252.834415079,111330.895301922,111420.800255392,111504.732570535,111592.211516354,111635.822788205,111643.350809727,111646.639018794,111624.682049543,111618.814231029,111642.182533275,111683.574925568,111739.598137787,111852.960884697,111928.617140462,112020.381855915,112108.750932807,112166.893513361,112223.838488429,112272.146548222,112316.982420216,112368.51036297,112405.520562961,112444.995634123,112479.084079892,112503.811732356,112530.327038382,112555.605876339,112577.111950459,112591.22149536,112611.223800859,112624.793738901,112644.296145161,112673.507434942,112697.680676363,112722.334010477,112742.898579002,112761.822444405
166716.642886898,162917.689979997,159531.649184076,156507.727345836,153802.377138872,151399.717384151,149279.881676992,146731.932574704,143879.355535396,141217.641670183,138835.224218956,136698.991651116,134781.640551002,132993.164774262,132010.779899594,131186.808152287,130440.212259283,129888.274690379,129277.703063525,128786.627303431,128453.450157325,128101.737926561,127771.795830644,127471.423607642,127211.851698707,126927.722406107,125807.812923959,124661.244364517,123632.918862947,122784.243126288,121964.3423423,121201.601069694,119849.729444131,118636.925099397,117617.726952637,116664.355741392,115763.16790213,114939.04484433,114209.422419923,113498.541373799,112800.243144318,112188.622086716,111628.226239685,111097.104898988,110628.030193048,110208.06546393,109851.412985079,109457.835470882,109086.60984249,108738.8462163,108435.698084687,108135.90577058,107878.868078094,107622.087096226,107420.813656843,107348.996814577,107306.441400603,107277.586750281,107246.928820713,107218.187892127,107188.552036323,107130.712645369,107020.26654612,106862.216766586,106711.361695702,106562.948830644,106419.771664639,106298.348924492,106179.577930065,106062.376007693,105958.562560431,105886.87495251,105804.109466869,105731.944705692,105663.918037624,105616.212969335,105556.260283137,105510.41144004,105444.873611001,105405.255126869
166716.642886898,159537.185197879,153265.073728311,147765.110643558,142925.779765984,139532.96362687,137888.372525469,134605.349248158,133776.445897313,133548.854157822,133341.56131663,133165.134229189,132992.366284479,133098.301048699,133464.872036104,133779.32487817,134069.500813307,133551.828909669,132616.26241727,131188.516727073,129223.813938153,127378.428456393,125676.552416015,124165.268604628,122820.060613729,121540.650187482,121122.742509267,120392.786753849,119681.231389449,119021.990959361,118608.234963938,118206.389526804,118012.542993588,117743.904449968,117551.730604627,117309.696815576,116911.486889615,116474.074393233,116100.446545087,115832.280440195,115575.508724293,115346.873811697,115126.038434886,114805.413793286,114514.833781695,114254.524071818,114015.85430769,113828.564904851,113632.34965881,113455.685961132,113317.171005933,113255.591555776,113199.511933352,113159.265696803,113103.008540371,113051.389894755,113013.142222381,112984.846662999,112965.180525038,112906.551470903,112863.456989258,112840.235841459,112799.888575847,112761.912611281,112737.828306502,112715.248152428,112698.993089992,112682.220399852,112660.899647699,112637.290133254,112613.372577291,112590.51114674,112571.082774546,112565.797018693,112552.821209279,112532.69212413,112513.220327159,112499.67289844,112488.346879458,112474.545401892
166716.642886898,162917.689979997,159531.649184076,156507.727345836,153802.377138872,151327.085273328,149029.814384198,147906.453814829,145936.713582005,143931.744224285,142128.542940414,140503.550559704,139040.755096658,136676.675479022,134615.686044248,132818.443474367,131203.898924475,129681.938164671,128099.738185334,126765.178144301,125799.353982278,124903.772559974,124083.276866762,123340.222817103,122709.57120907,122172.024363567,121081.159084077,120088.002374786,119274.571687237,118675.223869659,117978.259919288,117288.993704436,116952.963693038,116769.610131594,116496.493229966,116212.444805678,116230.375458156,116209.369881439,116208.740208592,116138.204056593,116016.538676461,115916.981007504,115853.09537554,115731.175800143,115621.424669038,115521.492076247,115442.389481655,115411.007398003,115440.892889998,115469.78735286,115555.910168213,115647.277458739,115757.234069298,115867.244213531,115962.59510306,116003.198114556,116075.34646604,116143.610100244,116175.448015537,116169.277902643,116176.07031203,116194.473875904,116204.432385757,116205.24034646,116209.249231246,116207.264653423,116195.648809239,116187.388564402,116181.286341384,116171.645597681,116157.948608992,116136.728079955,116106.243523566,116083.105821791,116060.198164219,116036.951081414,116016.378246216,115993.492462341,115970.181103978,115950.440094415
166716.642886898,166369.825790127,166054.447189359,165767.606522795,165506.679426895,166207.50363401,168350.576993435,168729.09659995,168516.996424907,168237.909349236,167984.169647962,167757.422060803,167546.948037191,168792.170056458,169504.797114313,170062.150178022,170574.138411851,171060.335361963,171462.134154537,171914.701341007,172434.905852602,172928.845638511,173421.922242651,173850.26073684,174320.746918605,175091.09512985,176446.080577557,177500.034155761,178259.173267972,178807.451232165,179428.15526898,179921.228535039,181121.280383931,182596.470671593,183973.380743641,185140.107692264,186101.091772286,187019.745771038,187804.328935354,188464.486567363,189066.309999992,189530.467336926,189772.490238398,189919.096158577,190038.279112257,190151.678747859,190319.379462381,190523.177051244,190805.106978875,191100.159245348,191360.52375462,191571.364718881,191835.868977178,192069.392802162,192271.426234882,192391.318785657,192422.933443129,192479.413261318,192490.709337529,192464.577783618,192454.145934043,192441.674400964,192434.555073113,192415.335098304,192332.090220362,192265.633644245,192215.699738202,192177.299289374,192137.3176029,192096.994581532,192059.991709288,192021.891476138,191966.699618962,191943.401816404,191906.849151966,191877.887093616,191828.224028807,191808.632623297,191778.606177691,191759.921018994
